date,AAPL,AMZN,NFLX,MSFT
2016-09-26,107.025368,799.159973,94.559998,53.405354
2016-09-27,107.22448,816.109985,97.07,54.390858
2016-09-28,108.039864,828.719971,97.480003,54.465939
2016-09-29,106.361687,829.049988,96.669998,53.874641
2016-09-30,107.186554,837.309998,98.550003,54.062355
2016-10-03,106.684036,836.73999,102.629997,53.89341
2016-10-04,107.139137,834.030029,102.339996,53.724464
2016-10-05,107.186554,844.359985,106.279999,54.099899
2016-10-06,107.982986,841.659973,105.07,54.193756
2016-10-07,108.144157,839.429993,104.82,54.250069
2016-10-10,110.030952,841.710022,103.330002,54.47533
2016-10-11,110.267975,831,100.589996,53.677528
2016-10-12,111.254036,834.090027,99.5,53.602444
2016-10-13,110.91272,829.280029,100.230003,53.424122
2016-10-14,111.528984,822.960022,101.470001,53.89341
2016-10-17,111.453133,812.950012,99.800003,53.705692
2016-10-18,111.377304,817.650024,118.790001,54.118664
2016-10-19,111.045448,817.690002,121.870003,53.996651
2016-10-20,110.988579,810.320007,123.349998,53.733849
2016-10-21,110.55242200000001,818.98999,127.5,55.995831
2016-10-24,111.547951,838.090027,127.330002,57.253532
2016-10-25,112.116829,835.179993,126.510002,57.244148
2016-10-26,109.594803,822.590027,126.970001,56.90625
2016-10-27,108.542366,818.359985,126.470001,56.408806
2016-10-28,107.821785,776.320007,126.57,56.192932
2016-10-31,107.651123,789.820007,124.870003,56.239861
2016-11-01,105.707443,785.409973,123.300003,56.127235
2016-11-02,105.802261,765.559998,122.339996,55.779957
2016-11-03,104.668221,767.030029,122.139999,55.573471
2016-11-04,103.724724,755.049988,122.029999,55.104179
2016-11-07,105.220932,784.929993,124.580002,56.709156
2016-11-08,105.840378,787.75,124.339996,56.756084
2016-11-09,105.668861,771.880005,122.190002,56.474503
2016-11-10,102.724083,742.380005,115.419998,55.094799
2016-11-11,103.334007,739.01001,114.779999,55.395142
2016-11-14,100.741837,719.070007,113.379997,54.550411
2016-11-15,102.07605,743.23999,113.589996,55.627632
2016-11-16,104.820671,746.48999,115.190002,56.364674
2016-11-17,104.782547,756.400024,115.029999,57.30014
2016-11-18,104.887405,760.159973,115.209999,57.026115
2016-11-21,106.478912,780,117.959999,57.508022
2016-11-22,106.545609,785.330017,118.040001,57.753696
2016-11-23,106.002403,780.119995,117.690002,57.073364
2016-11-25,106.536087,780.369995,117.410004,57.196201
2016-11-28,106.326416,766.77002,116.93,57.271793
2016-11-29,106.221603,762.52002,117.510002,57.725357
2016-11-30,105.325768,750.570007,117,56.941071
2016-12-01,104.344177,743.650024,117.220001,55.939449
2016-12-02,104.734901,740.340027,120.809998,55.986698
2016-12-05,103.982048,759.359985,119.160004,56.903275
2016-12-06,104.782547,764.719971,124.57,56.648148
2016-12-07,105.811821,770.419983,125.389999,57.989937
2016-12-08,106.850578,767.330017,123.239998,57.649757
2016-12-09,108.594566,768.659973,122.879997,58.556896
2016-12-12,107.975121,760.119995,122.830002,58.745872
2016-12-13,109.776306,774.340027,123.779999,59.511261
2016-12-14,109.776306,768.820007,123.440002,59.227783
2016-12-15,110.376678,761,125,59.133289
2016-12-16,110.51963,757.77002,124.220001,58.86871
2016-12-19,111.15815,766,125.449997,60.116005
2016-12-20,111.453575,771.219971,125.120003,60.040417
2016-12-21,111.558411,770.599976,126.5,60.040417
2016-12-22,110.824593,766.340027,125.580002,60.049877
2016-12-23,111.043777,760.590027,125.589996,59.756943
2016-12-27,111.749001,771.400024,128.350006,59.794735
2016-12-28,111.272507,772.130005,125.889999,59.52071
2016-12-29,111.243919,765.150024,125.330002,59.435673
2016-12-30,110.376678,749.869995,123.800003,58.717522
2017-01-03,110.691154,753.669983,127.489998,59.133289
2017-01-04,110.567276,757.179993,129.410004,58.86871
2017-01-05,111.129562,780.450012,131.809998,58.86871
2017-01-06,112.368469,795.98999,131.070007,59.378971
2017-01-09,113.397697,796.919983,130.949997,59.189987
2017-01-10,113.51207,795.900024,129.889999,59.171085
2017-01-11,114.121986,799.02002,130.5,59.709686
2017-01-12,113.645454,813.640015,129.179993,59.161636
2017-01-13,113.445343,817.140015,133.699997,59.246685
2017-01-17,114.360237,809.719971,132.889999,59.086044
2017-01-18,114.350693,807.47998,133.259995,59.057697
2017-01-19,114.150558,809.039978,138.410004,58.86871
2017-01-20,114.360237,808.330017,138.600006,59.284477
2017-01-23,114.436478,817.880005,137.389999,59.492367
2017-01-24,114.33165,822.440002,140.110001,60.021526
2017-01-25,116.151878,836.52002,139.520004,60.172703
2017-01-26,116.209045,839.150024,138.960007,60.730209
2017-01-27,116.218582,835.77002,142.449997,62.157043
2017-01-30,115.913605,830.380005,141.220001,61.542835
2017-01-31,115.646774,823.47998,140.710007,61.089279
2017-02-01,122.69899,832.349976,140.779999,60.07822
2017-02-02,122.489342,839.950012,139.199997,59.690788
2017-02-03,123.013496,810.200012,140.25,60.172703
2017-02-06,124.166626,807.640015,140.970001,60.134907
2017-02-07,125.348328,812.5,144,59.936474
2017-02-08,125.834366,819.710022,144.740005,59.851437
2017-02-09,126.743645,821.359985,144.139999,60.531776
2017-02-10,126.45649,827.460022,144.820007,60.475086
2017-02-13,127.57634,836.530029,143.199997,61.155426
2017-02-14,129.232193,836.390015,140.820007,61.383595
2017-02-15,129.701187,842.700012,142.270004,61.345562
2017-02-16,129.54805,844.140015,142.009995,61.336044
2017-02-17,129.902206,845.070007,142.220001,61.431122
2017-02-21,130.84021,856.440002,142.600006,61.307537
2017-02-22,131.232605,855.609985,143.860001,61.183949
2017-02-23,130.67746,852.190002,142.779999,61.431122
2017-02-24,130.801926,845.23999,143.25,61.431122
2017-02-27,131.06033300000001,848.640015,143.410004,61.060368
2017-02-28,131.117783,845.039978,142.130005,60.822701
2017-03-01,133.797699,853.080017,142.649994,61.73534
2017-03-02,133.003311,848.909973,139.529999,60.851223
2017-03-03,133.788147,849.880005,139.139999,61.079372
2017-03-06,133.367004,846.609985,141.940002,61.098389
2017-03-07,133.539307,846.02002,141.429993,61.221981
2017-03-08,133.04158,850.5,140.320007,61.782856
2017-03-09,132.735291,853,140.529999,61.535694
2017-03-10,133.175598,852.460022,140.889999,61.725811
2017-03-13,133.233002,854.590027,143.520004,61.516678
2017-03-14,133.032028,852.530029,143.190002,61.23148
2017-03-15,134.439026,852.969971,145.25,61.554707
2017-03-16,134.659134,853.419983,144.389999,61.45013
2017-03-17,133.989166,852.309998,145.110001,61.668781
2017-03-20,135.396149,856.969971,145.830002,61.725811
2017-03-21,133.845581,843.200012,142.419998,61.041351
2017-03-22,135.357864,848.059998,142.649994,61.820881
2017-03-23,134.879257,847.380005,141.839996,61.668781
2017-03-24,134.611282,845.609985,142.020004,61.773365
2017-03-27,134.841019,846.820007,144.059998,61.887432
2017-03-28,137.635849,856,145.169998,62.068058
2017-03-29,137.942093,874.320007,146.470001,62.239174
2017-03-30,137.760239,876.340027,148.059998,62.467327
2017-03-31,137.501846,886.539978,147.809998,62.609928
2017-04-03,137.540146,891.51001,146.919998,62.315228
2017-04-04,138.564255,906.830017,145.5,62.486347
2017-04-05,137.84639,909.280029,143.619995,62.324734
2017-04-06,137.501846,898.280029,143.740005,62.486347
2017-04-07,137.195557,894.880005,143.110001,62.438808
2017-04-10,137.032837,907.039978,143.850006,62.296192
2017-04-11,135.558868,902.359985,144.350006,62.248676
2017-04-12,135.721542,896.22998,143.830002,62.011013
2017-04-13,135.003723,884.669983,142.919998,61.744827
2017-04-17,135.750275,901.98999,147.25,62.248676
2017-04-18,135.147308,903.780029,143.360001,62.163124
2017-04-19,134.649567,899.200012,139.759995,61.830387
2017-04-20,136.334137,902.059998,141.179993,62.267696
2017-04-21,136.171432,898.530029,142.869995,63.123283
2017-04-24,137.482697,907.409973,143.830002,64.19751
2017-04-25,138.334549,907.619995,152.160004,64.568283
2017-04-26,137.520996,909.289978,150.169998,64.482712
2017-04-27,137.626251,918.380005,153.080002,64.900993
2017-04-28,137.492264,924.98999,152.199997,65.081627
2017-05-01,140.296677,948.22998,155.350006,65.984741
2017-05-02,141.186783,946.940002,156.449997,65.880165
2017-05-03,140.756119,941.030029,155.589996,65.671036
2017-05-04,140.248795,937.530029,157.25,65.414337
2017-05-05,142.574631,934.150024,156.600006,65.594978
2017-05-08,146.45105,949.039978,156.380005,65.537918
2017-05-09,147.389038,952.820007,157.460007,65.633011
2017-05-10,146.690308,948.950012,160.279999,65.889679
2017-05-11,147.958923,947.619995,158.539993,65.081627
2017-05-12,150.025269,961.349976,160.809998,65.005577
2017-05-15,149.640854,957.969971,160.020004,65.053108
2017-05-16,149.419769,966.070007,159.410004,66.362968
2017-05-17,144.402939,944.76001,153.199997,64.517685
2017-05-18,146.60379,958.48999,155.699997,64.737587
2017-05-19,147.103546,959.840027,157.020004,64.718475
2017-05-22,147.997375,970.669983,157.160004,65.445099
2017-05-23,147.814774,971.539978,157.949997,65.665009
2017-05-24,147.372681,980.349976,157.75,65.75106
2017-05-25,147.882019,993.380005,163.050003,66.563751
2017-05-26,147.632202,995.780029,162.429993,66.888802
2017-05-30,147.68985,996.700012,163.220001,67.319077
2017-05-31,146.815247,994.619995,163.070007,66.774078
2017-06-01,147.218903,995.950012,162.990005,67.022667
2017-06-02,149.400574,1006.72998,165.179993,68.609795
2017-06-05,147.939713,1011.340027,165.059998,69.106972
2017-06-06,148.439484,1003,165.169998,69.336433
2017-06-07,149.3237,1010.070007,165.610001,69.212143
2017-06-08,148.958481,1010.27002,165.880005,68.791458
2017-06-09,143.182343,978.309998,158.029999,67.233017
2017-06-12,139.76091,964.909973,151.440002,66.716705
2017-06-13,140.885376,980.789978,152.720001,67.548523
2017-06-14,139.511017,976.469971,152.199997,67.185211
2017-06-15,138.674835,964.169983,151.759995,66.831459
2017-06-16,136.73349,987.710022,152.380005,66.927071
2017-06-19,140.645081,995.169983,153.399994,67.758865
2017-06-20,139.366852,992.590027,152.050003,66.841011
2017-06-21,140.193375,1002.22998,155.029999,67.185211
2017-06-22,139.962753,1001.299988,154.889999,67.175644
2017-06-23,140.587418,1003.73999,158.020004,68.083939
2017-06-26,140.145325,993.97998,157.5,67.433784
2017-06-27,138.136642,976.780029,151.029999,66.171738
2017-06-28,140.154953,990.330017,153.410004,66.735847
2017-06-29,138.088608,975.929993,150.089996,65.483353
2017-06-30,138.415375,968,149.410004,65.90403
2017-07-03,137.915588,953.659973,146.169998,65.177391
2017-07-05,138.482651,971.400024,147.610001,66.04744
2017-07-06,137.175583,965.140015,146.25,65.559837
2017-07-07,138.569153,978.76001,150.179993,66.410767
2017-07-10,139.414871,996.469971,152.669998,66.907944
2017-07-11,139.866608,994.130005,154.330002,66.917488
2017-07-12,140.068436,1006.51001,158.75,68.026588
2017-07-13,142.01947,1000.630005,158.210007,68.619354
2017-07-14,143.240021,1001.809998,161.119995,69.58503
2017-07-17,143.739761,1010.039978,161.699997,70.129997
2017-07-18,144.239548,1024.449951,183.600006,70.082191
2017-07-19,145.14296,1026.869995,183.860001,70.617607
2017-07-20,144.48941,1028.699951,183.600006,70.961807
2017-07-21,144.422134,1025.670044,188.539993,70.550682
2017-07-24,146.171341,1038.949951,187.910004,70.369026
2017-07-25,146.796021,1039.869995,186.970001,70.933136
2017-07-26,147.488022,1052.800049,189.080002,70.799263
2017-07-27,144.700867,1046,182.679993,69.948341
2017-07-28,143.682114,1020.039978,184.039993,69.833595
2017-07-31,142.942078,987.780029,181.660004,69.50853
2017-08-01,144.210724,996.190002,182.029999,69.393814
2017-08-02,151.024796,995.890015,180.740005,69.087852
2017-08-03,149.5159,986.919983,179.229996,68.982681
2017-08-04,150.303986,987.580017,180.270004,69.489418
2017-08-07,152.629822,992.27002,181.330002,69.22171
2017-08-08,153.850388,989.840027,178.360001,69.594582
2017-08-09,154.792236,982.01001,175.779999,69.288635
2017-08-10,149.861832,956.919983,169.139999,68.275154
2017-08-11,151.945938,967.98999,171.399994,69.317314
2017-08-14,154.232635,983.299988,171,70.359459
2017-08-15,155.921127,982.73999,168.5,70.378693
2017-08-16,155.293991,978.179993,169.979996,70.792
2017-08-17,152.312561,960.570007,166.089996,69.590508
2017-08-18,151.96524,958.469971,166.539993,69.677017
2017-08-21,151.685425,953.289978,166.759995,69.350212
2017-08-22,154.165115,966.900024,169.339996,70.32103
2017-08-23,154.358063,958,169.059998,69.898102
2017-08-24,153.673019,952.450012,168.130005,69.869255
2017-08-25,154.242294,945.26001,165.949997,69.994194
2017-08-28,155.795715,946.02002,167.119995,70.003822
2017-08-29,157.185104,954.059998,168.809998,70.215279
2017-08-30,157.609665,967.590027,174.690002,71.138023
2017-08-31,158.236786,980.599976,174.710007,71.868546
2017-09-01,158.285065,978.25,174.740005,71.070747
2017-09-05,156.384277,965.27002,174.520004,70.753555
2017-09-06,156.220215,967.799988,179.25,70.551704
2017-09-07,155.593094,979.469971,179,71.455215
2017-09-08,153.055527,965.900024,176.419998,71.1092
2017-09-11,155.824661,977.960022,181.740005,71.858925
2017-09-12,155.207169,982.580017,185.149994,71.782036
2017-09-13,154.039673,999.599976,183.639999,72.291473
2017-09-14,152.717804,992.210022,182.630005,71.868546
2017-09-15,154.261597,986.789978,182.350006,72.387573
2017-09-18,153.094116,974.190002,184.619995,72.243408
2017-09-19,153.151978,969.859985,185.679993,72.51255
2017-09-20,150.58548,973.210022,185.509995,72.031944
2017-09-21,147.999649,964.650024,188.779999,71.330261
2017-09-22,146.552353,955.099976,187.350006,71.522507
2017-09-25,145.25946,939.789978,178.550003,70.41713
2017-09-26,147.758423,938.599976,179.380005,70.41713
2017-09-27,148.81012,950.869995,181.970001,70.984238
2017-09-28,147.893524,956.400024,180.699997,71.003471
2017-09-29,148.703979,961.349976,181.350006,71.599403
2017-10-02,148.404892,959.190002,177.009995,71.714737
2017-10-03,149.05136100000001,957.099976,179.190002,71.378334
2017-10-04,148.086502,965.450012,184.449997,71.791641
2017-10-05,149.929367,980.849976,194.389999,73.021965
2017-10-06,149.842514,989.580017,198.020004,73.050812
2017-10-09,150.363541,990.98999,196.869995,73.329559
2017-10-10,150.421432,987.200012,195.080002,73.329559
2017-10-11,151.048615,995,194.949997,73.454506
2017-10-12,150.51796,1000.929993,195.860001,74.127335
2017-10-13,151.47316,1002.940002,199.490005,74.482979
2017-10-16,154.261597,1006.340027,202.679993,74.63678
2017-10-17,154.830856,1009.130005,199.479996,74.579109
2017-10-18,154.145813,997,195.539993,74.598328
2017-10-19,150.498627,986.609985,195.130005,74.886696
2017-10-20,150.75914,982.909973,194.160004,75.75177
2017-10-23,150.681976,966.299988,192.470001,75.770988
2017-10-24,151.579269,975.900024,196.020004,75.79982
2017-10-25,150.913528,972.909973,193.770004,75.578758
2017-10-26,151.878357,972.429993,195.210007,75.703697
2017-10-27,157.32016,1100.949951,199.539993,80.557732
2017-10-30,160.861237,1110.849976,198.369995,80.634636
2017-10-31,163.09967,1105.280029,196.429993,79.952187
2017-11-01,161.025253,1103.680054,198,79.952187
2017-11-02,162.202377,1094.219971,199.320007,80.788429
2017-11-03,166.438095,1111.599976,200.009995,80.874931
2017-11-06,168.126602,1120.660034,200.130005,81.192139
2017-11-07,168.666901,1123.170044,195.889999,80.999878
2017-11-08,170.046692,1132.880005,196.440002,81.278625
2017-11-09,169.699356,1129.130005,193.899994,80.826859
2017-11-10,169.13768,1125.349976,192.020004,80.615417
2017-11-13,168.459869,1129.170044,195.080002,80.67308
2017-11-14,165.913132,1136.839966,195.710007,80.788429
2017-11-15,163.724716,1126.689941,192.119995,80.160522
2017-11-16,165.680771,1137.290039,195.509995,80.373032
2017-11-17,164.760849,1129.880005,193.199997,79.600227
2017-11-20,164.596252,1126.310059,194.100006,79.7258
2017-11-21,167.656158,1139.48999,196.229996,80.875366
2017-11-22,169.418503,1156.160034,196.320007,80.28611
2017-11-24,169.428192,1186,195.75,80.430992
2017-11-27,168.576065,1195.829956,195.050003,81.020279
2017-11-28,167.588379,1193.599976,199.179993,81.995956
2017-11-29,164.112122,1161.27002,188.149994,80.508278
2017-11-30,166.407013,1176.75,187.580002,81.310074
2017-12-01,165.632339,1162.349976,186.820007,81.397026
2017-12-04,164.421921,1133.949951,184.039993,78.325081
2017-12-05,164.266983,1141.569946,184.210007,78.817734
2017-12-06,163.656967,1152.349976,185.300003,79.9673
2017-12-07,163.957169,1159.790039,185.199997,79.687149
2017-12-08,164.005539,1162,188.539993,81.300423
2017-12-11,167.201035,1168.920044,186.220001,82.334061
2017-12-12,166.261749,1165.079956,185.729996,82.672165
2017-12-13,166.813705,1164.130005,187.860001,82.449982
2017-12-14,166.765289,1174.26001,189.559998,81.812401
2017-12-15,168.459869,1179.140015,190.119995,83.899017
2017-12-18,170.832275,1190.579956,190.419998,83.444984
2017-12-19,169.01178,1187.380005,187.020004,82.913681
2017-12-20,168.82782,1177.619995,188.820007,82.614212
2017-12-21,169.466919,1174.76001,188.619995,82.594894
2017-12-22,169.466919,1168.359985,189.940002,82.604538
2017-12-26,165.167572,1176.76001,187.759995,82.498283
2017-12-27,165.196625,1182.26001,186.240005,82.797745
2017-12-28,165.661407,1186.099976,192.710007,82.807411
2017-12-29,163.869995,1169.469971,191.960007,82.633545
2018-01-02,166.804016,1189.01001,201.070007,83.029594
2018-01-03,166.774963,1204.199951,205.050003,83.415993
2018-01-04,167.549622,1209.589966,205.630005,84.150192
2018-01-05,169.457214,1229.140015,209.990005,85.193497
2018-01-08,168.82782,1246.869995,212.050003,85.280426
2018-01-09,168.808456,1252.699951,209.309998,85.222473
2018-01-10,168.769714,1254.329956,212.520004,84.83606
2018-01-11,169.728378,1276.680054,217.240005,85.087219
2018-01-12,171.481064,1305.199951,221.229996,86.555573
2018-01-16,170.609558,1304.859985,221.529999,85.348045
2018-01-17,173.427399,1295,217.5,87.077217
2018-01-18,173.582321,1293.319946,220.330002,87.038597
2018-01-19,172.807663,1294.579956,220.460007,86.941986
2018-01-22,171.393921,1327.310059,227.580002,88.497276
2018-01-23,171.432632,1362.540039,250.289993,88.777435
2018-01-24,168.70195,1357.51001,261.299988,88.700134
2018-01-25,165.690445,1377.949951,269.700012,89.192825
2018-01-26,166.077759,1402.050049,274.600006,90.864044
2018-01-29,162.640213,1417.680054,284.589996,90.72879
2018-01-30,161.68158,1437.819946,278.799988,89.588882
2018-01-31,162.127014,1450.890015,270.299988,91.781754
2018-02-01,162.465912,1390,265.070007,91.057243
2018-02-02,155.416519,1429.949951,267.429993,88.661499
2018-02-05,151.533508,1390,254.259995,85.009949
2018-02-06,157.866333,1442.839966,265.720001,88.226784
2018-02-07,154.486877,1416.780029,264.559998,86.565231
2018-02-08,150.235947,1350.5,250.100006,82.121544
2018-02-09,152.073547,1339.599976,249.470001,85.183823
2018-02-12,158.198883,1386.22998,257.950012,86.101532
2018-02-13,159.783676,1414.51001,258.269989,86.777771
2018-02-14,162.729675,1451.050049,266,88.136551
2018-02-15,168.193878,1461.76001,280.269989,89.932083
2018-02-16,167.649399,1448.689941,278.519989,89.291519
2018-02-20,167.08548,1468.349976,278.549988,89.990318
2018-02-21,166.327103,1482.920044,281.040009,88.796516
2018-02-22,167.717453,1485.339966,278.140015,89.029465
2018-02-23,170.634277,1500,285.929993,91.290871
2018-02-26,174.008057,1521.949951,294.160004,92.610817
2018-02-27,173.444168,1511.97998,290.609985,91.426758
2018-02-28,173.181656,1512.449951,291.380005,91.009407
2018-03-01,170.148117,1493.449951,290.390015,90.116493
2018-03-02,171.3246,1500.25,301.049988,90.310608
2018-03-05,171.917709,1523.609985,315,90.883232
2018-03-06,171.771851,1537.640015,325.220001,90.572647
2018-03-07,170.177322,1545,321.160004,91.096756
2018-03-08,172.034363,1551.859985,317,91.649971
2018-03-09,174.990051,1578.890015,331.440002,93.697861
2018-03-12,176.681824,1598.390015,321.299988,93.921074
2018-03-13,174.980347,1588.180054,315.880005,91.630577
2018-03-14,173.492752,1591,321.549988,91.087044
2018-03-15,173.69693,1582.319946,321.089996,91.407333
2018-03-16,173.084427,1571.680054,318.450012,91.814964
2018-03-19,170.439835,1544.930054,313.480011,90.155304
2018-03-20,170.3815,1586.51001,317.5,90.388237
2018-03-21,166.521561,1581.859985,316.480011,89.757385
2018-03-22,164.168655,1544.920044,306.700012,87.146576
2018-03-23,160.367035,1495.560059,300.940002,84.613426
2018-03-26,167.979996,1555.859985,320.350006,91.019112
2018-03-27,163.672775,1497.050049,300.690002,86.835999
2018-03-28,161.864365,1431.420044,285.769989,86.758347
2018-03-29,163.128311,1447.339966,295.350006,88.583
2018-04-02,162.058807,1371.98999,280.290009,85.913963
2018-04-03,163.72142,1392.050049,283.670013,87.068924
2018-04-04,166.852142,1410.569946,288.940002,89.611801
2018-04-05,168.009125,1451.75,293.970001,89.660324
2018-04-06,163.7117,1405.22998,288.850006,87.573624
2018-04-09,165.335388,1406.079956,289.929993,88.097717
2018-04-10,168.446671,1436.219971,298.070007,90.145599
2018-04-11,167.659119,1427.050049,303.670013,89.155632
2018-04-12,169.311996,1448.5,309.25,90.824997
2018-04-13,169.885605,1430.790039,311.649994,90.339714
2018-04-16,170.945419,1441.5,307.779999,91.397629
2018-04-17,173.298309,1503.829956,336.059998,93.241684
2018-04-18,172.909393,1527.839966,334.519989,93.6008
2018-04-19,168.009125,1556.910034,332.700012,93.28051
2018-04-20,161.125412,1527.48999,327.769989,92.203186
2018-04-23,160.658752,1517.859985,318.690002,92.542877
2018-04-24,158.422516,1460.089966,307.019989,90.378532
2018-04-25,159.112808,1460.170044,305.76001,89.592384
2018-04-26,159.667007,1517.959961,313.980011,91.484978
2018-04-27,157.819687,1572.619995,311.76001,92.999054
2018-04-30,160.678177,1566.130005,312.459991,90.766754
2018-05-01,164.411697,1582.26001,313.299988,92.203186
2018-05-02,171.674622,1569.680054,313.359985,90.757065
2018-05-03,171.985733,1572.079956,311.690002,91.300568
2018-05-04,178.733322,1580.949951,320.089996,92.358482
2018-05-07,180.026459,1600.140015,326.26001,93.387268
2018-05-08,180.891769,1592.390015,326.890015,92.989342
2018-05-09,182.165451,1608,330.299988,94.086067
2018-05-10,184.771149,1609.079956,329.600006,95.027519
2018-05-11,184.06842,1602.910034,326.459991,94.823692
2018-05-14,183.638962,1601.540039,328.529999,95.14399
2018-05-15,181.969971,1576.119995,326.130005,94.454895
2018-05-16,183.668228,1587.280029,328.190002,94.698578
2018-05-17,182.50679,1581.76001,325.220001,93.753059
2018-05-18,181.843079,1574.369995,324.179993,93.928513
2018-05-21,183.131439,1585.459961,331.820007,95.13723
2018-05-22,182.672684,1581.400024,331.619995,95.039757
2018-05-23,183.843964,1601.859985,344.720001,96.170479
2018-05-24,183.638962,1603.069946,349.290009,95.829315
2018-05-25,184.058655,1610.150024,351.290009,95.878052
2018-05-29,183.394974,1612.869995,349.730011,95.536873
2018-05-30,183.004562,1624.890015,353.540009,96.453156
2018-05-31,182.389633,1629.619995,351.600006,96.34594
2018-06-01,185.678833,1641.540039,359.929993,98.246735
2018-06-04,187.230743,1665.27002,361.809998,99.10453
2018-06-05,188.675247,1696.349976,365.799988,99.611412
2018-06-06,189.329178,1695.75,367.450012,99.903839
2018-06-07,188.821671,1689.300049,361.399994,98.334465
2018-06-08,187.103851,1683.98999,360.570007,99.065529
2018-06-11,186.64511100000001,1689.119995,361.450012,98.500175
2018-06-12,187.669937,1698.75,363.829987,98.753616
2018-06-13,186.127823,1704.859985,379.929993,98.305222
2018-06-14,186.225433,1723.859985,392.869995,98.86084
2018-06-15,184.312439,1715.969971,391.980011,97.603386
2018-06-18,184.214798,1723.790039,390.399994,98.314972
2018-06-19,181.237946,1734.780029,404.980011,98.314972
2018-06-20,182.028534,1750.079956,416.76001,99.299484
2018-06-21,181.01345800000001,1730.219971,415.440002,98.587906
2018-06-22,180.486389,1715.670044,411.089996,97.876328
2018-06-25,177.802338,1663.150024,384.480011,95.907303
2018-06-26,180.008163,1691.089966,399.390015,96.579887
2018-06-27,179.744629,1660.51001,390.390015,95.078751
2018-06-28,181.052505,1701.449951,395.420013,96.141235
2018-06-29,180.671844,1699.800049,391.429993,96.12175
2018-07-02,182.692215,1713.780029,398.179993,97.48642
2018-07-03,179.510391,1693.959961,390.519989,96.550652
2018-07-05,180.954895,1699.72998,398.390015,97.242729
2018-07-06,183.463272,1710.630005,408.25,98.607407
2018-07-09,186.010712,1739.02002,418.970001,99.279984
2018-07-10,185.786255,1743.069946,415.630005,99.543167
2018-07-11,183.375427,1755,418.649994,99.406708
2018-07-12,186.449905,1796.619995,413.5,101.560951
2018-07-13,186.742706,1813.030029,395.799988,102.769653
2018-07-16,186.332794,1822.48999,400.480011,102.262772
2018-07-17,186.859833,1843.930054,379.480011,103.276535
2018-07-18,185.835007,1842.920044,375.130005,102.467468
2018-07-19,187.279556,1812.969971,364.230011,101.765648
2018-07-20,186.850113,1813.699951,361.049988,103.588448
2018-07-23,187.015991,1802,362.660004,105.245567
2018-07-24,188.372696,1829.23999,357.320007,104.943382
2018-07-25,190.149063,1863.609985,362.869995,108.033386
2018-07-26,189.55368000000001,1808,363.089996,106.853928
2018-07-27,186.401138,1817.27002,355.209991,104.962875
2018-07-30,185.356781,1779.219971,334.959991,102.711166
2018-07-31,185.727646,1777.439941,337.450012,103.403252
2018-08-01,196.6689,1797.170044,338.380005,103.598206
2018-08-02,202.417679,1834.329956,344.5,104.855652
2018-08-03,203.003281,1823.290039,343.089996,105.313797
2018-08-06,204.057388,1847.75,350.920013,105.40152
2018-08-07,202.144379,1862.47998,351.829987,106.132599
2018-08-08,202.281052,1886.52002,347.609985,106.727203
2018-08-09,203.871964,1898.52002,349.359985,106.902657
2018-08-10,203.264679,1886.300049,345.869995,106.249573
2018-08-13,204.577133,1896.199951,341.309998,105.4795
2018-08-14,205.439102,1919.650024,337.48999,106.795441
2018-08-15,205.919006,1882.619995,326.399994,105.347237
2018-08-16,208.935715,1886.52002,322.440002,105.32766
2018-08-17,213.108124,1882.219971,316.779999,105.268959
2018-08-20,211.031723,1876.709961,327.730011,104.574219
2018-08-21,210.620346,1883.420044,338.019989,103.703331
2018-08-22,210.630157,1904.900024,344.440002,104.760117
2018-08-23,211.061111,1902.900024,339.170013,105.249374
2018-08-24,211.717331,1905.390015,358.820007,106.071335
2018-08-27,213.460739,1927.680054,364.579987,107.245552
2018-08-28,215.18457,1932.819946,368.48999,107.891388
2018-08-29,218.397171,1998.099976,368.040009,109.613571
2018-08-30,220.405014,2002.380005,370.980011,109.545074
2018-08-31,222.951584,2012.709961,367.679993,109.916916
2018-09-04,223.666595,2039.51001,363.600006,109.310234
2018-09-05,222.20723,1994.819946,341.179993,106.159401
2018-09-06,218.514709,1958.310059,346.459991,106.40403
2018-09-07,216.751694,1952.069946,348.679993,105.885422
2018-09-10,213.842728,1939.01001,348.410004,107.030289
2018-09-11,219.249298,1987.150024,355.929993,108.850319
2018-09-12,216.526428,1990,369.950012,109.310234
2018-09-13,221.756668,1989.869995,368.149994,110.484451
2018-09-14,219.239487,1970.189941,364.559998,110.93457
2018-09-17,213.401993,1908.030029,350.350006,109.730995
2018-09-18,213.754593,1941.050049,367.649994,110.778008
2018-09-19,213.881897,1926.420044,366.959991,109.300438
2018-09-20,215.507813,1944.300049,365.359985,111.13028
2018-09-21,213.186508,1915.01001,361.190002,111.805466
2018-09-24,216.252182,1934.359985,369.609985,112.206642
2018-09-25,217.623398,1974.550049,369.429993,111.991356
2018-09-26,215.889771,1974.849976,377.880005,111.531479
2018-09-27,220.32666,2012.97998,380.709991,111.952232
2018-09-28,221.100433,2003,374.130005,111.913086
2018-10-01,222.589203,2004.359985,381.429993,113.126457
2018-10-02,224.567673,1971.310059,377.140015,112.676338
2018-10-03,227.300339,1952.76001,377.049988,112.6959
2018-10-04,223.304199,1909.420044,363.649994,110.367027
2018-10-05,219.680222,1889.650024,351.350006,109.721207
